"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","0","Above-ground biomass","2005","164","Lithuania","245.2",""
"0","Forest","0","Above-ground biomass","2005","174","Guatemala","488",""
"0","Forest","0","Above-ground biomass","2005","113","Guam","2.832",""
"0","Forest","0","Above-ground biomass","2005","189","Guadeloupe","22.1",""
"0","Forest","0","Above-ground biomass","2005","188","Grenada","1.487",""
"0","Forest","0","Above-ground biomass","2005","190","Haiti","10.08",""
"0","Forest","0","Above-ground biomass","2005","210","Guyana","2867",""
"0","Forest","0","Above-ground biomass","2005","67","Guinea-Bissau","175",""
"0","Forest","0","Above-ground biomass","2005","77","Guinea","1026",""
"0","Forest","0","Above-ground biomass","2005","127","Iceland","0.369",""
"0","Forest","0","Above-ground biomass","2005","149","Hungary","217",""
"0","Forest","0","Above-ground biomass","2005","175","Honduras","632",""
"0","Forest","0","Above-ground biomass","2005","7657948","Holy See","0",""
"0","Forest","0","Above-ground biomass","2005","136","Ireland","31.9",""
"0","Forest","0","Above-ground biomass","2005","89","Iran (Islamic Republic of)","422",""
"0","Forest","0","Above-ground biomass","2005","82","Indonesia","22875",""
"0","Forest","0","Above-ground biomass","2005","33","India","3076",""
"0","Forest","0","Above-ground biomass","2005","8","Equatorial Guinea","360.4",""
"0","Forest","0","Above-ground biomass","2005","159","Estonia","268.249",""
"0","Forest","0","Above-ground biomass","2005","187","Dominican Republic","194.7",""
"0","Forest","0","Above-ground biomass","2005","53","Egypt","11.256",""
"0","Forest","0","Above-ground biomass","2005","125","Finland","1427.9",""
"0","Forest","0","Above-ground biomass","2005","133","France","1910",""
"0","Forest","0","Above-ground biomass","2005","60","Ethiopia","396",""
"0","Forest","0","Above-ground biomass","2005","7653870","Falkland Islands","0",""
"0","Forest","0","Above-ground biomass","2005","66","Gambia","53.09",""
"0","Forest","0","Above-ground biomass","2005","160","Georgia","329.18",""
"0","Forest","0","Above-ground biomass","2005","209","French Guiana","2833",""
"0","Forest","0","Above-ground biomass","2005","9","Gabon","4650",""
"0","Forest","0","Above-ground biomass","2005","7655146","Gibraltar","0",""
"0","Forest","0","Above-ground biomass","2005","135","Greece","127",""
"0","Forest","0","Above-ground biomass","2005","134","Germany","2011",""
"0","Forest","0","Above-ground biomass","2005","76","Ghana","726",""
"0","Forest","0","Above-ground biomass","2005","642354615","Tokelau","0",""
"0","Forest","0","Above-ground biomass","2005","151","The former Yugoslav Republic of Macedonia","102",""
"0","Forest","0","Above-ground biomass","2005","199","Trinidad and Tobago","34.26",""
"0","Forest","0","Above-ground biomass","2005","121","Tonga","1.82",""
"0","Forest","0","Above-ground biomass","2005","142","Switzerland","228",""
"0","Forest","0","Above-ground biomass","2005","128","Sweden","1975.9",""
"0","Forest","0","Above-ground biomass","2005","41","Thailand","1470",""
"0","Forest","0","Above-ground biomass","2005","167","Tajikistan","4",""
"0","Forest","0","Above-ground biomass","2005","100","United Arab Emirates","23.15",""
"0","Forest","0","Above-ground biomass","2005","169","Ukraine","1146",""
"0","Forest","0","Above-ground biomass","2005","19","United Republic of Tanzania","3671",""
"0","Forest","0","Above-ground biomass","2005","143","United Kingdom","221",""
"0","Forest","0","Above-ground biomass","2005","99","Turkey","1238.521",""
"0","Forest","0","Above-ground biomass","2005","54","Tunisia","13",""
"0","Forest","0","Above-ground biomass","2005","56","Uganda","207.6",""
"0","Forest","0","Above-ground biomass","2005","168","Turkmenistan","17.5",""
"0","Forest","0","Above-ground biomass","2005","2","Sierra Leone","384.06",""
"0","Forest","0","Above-ground biomass","2005","153","Slovakia","335.9",""
"0","Forest","0","Above-ground biomass","2005","154","Slovenia","247.9",""
"0","Forest","0","Above-ground biomass","2005","120","Solomon Islands","316",""
"0","Forest","0","Above-ground biomass","2005","97","Saudi Arabia","9.85",""
"0","Forest","0","Above-ground biomass","2005","71","Senegal","566",""
"0","Forest","0","Above-ground biomass","2005","155","Serbia","241.7",""
"0","Forest","0","Above-ground biomass","2005","26","Seychelles","6.12",""
"0","Forest","0","Above-ground biomass","2005","74","Sudan","2323",""
"0","Forest","0","Above-ground biomass","2005","213","Suriname","5438",""
"0","Forest","0","Above-ground biomass","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Above-ground biomass","2005","29","Swaziland","37.9",""
"0","Forest","0","Above-ground biomass","2005","46","Somalia","712",""
"0","Forest","0","Above-ground biomass","2005","28","South Africa","1358",""
"0","Forest","0","Above-ground biomass","2005","50","Spain","634.42",""
"0","Forest","0","Above-ground biomass","2005","37","Sri Lanka","116.9",""
"0","Forest","0","Above-ground biomass","2005","106","Republic of Korea","354",""
"0","Forest","0","Above-ground biomass","2005","96","Qatar","0",""
"0","Forest","0","Above-ground biomass","2005","7665786","Puerto Rico","44.921",""
"0","Forest","0","Above-ground biomass","2005","141","Portugal","153",""
"0","Forest","0","Above-ground biomass","2005","150","Poland","1378",""
"0","Forest","0","Above-ground biomass","2005","84","Philippines","1132.7",""
"0","Forest","0","Above-ground biomass","2005","212","Peru","14848",""
"0","Forest","0","Above-ground biomass","2005","118","Papua New Guinea","4193.9",""
"0","Forest","0","Above-ground biomass","2005","11","Sao Tome and Principe","6.5",""
"0","Forest","0","Above-ground biomass","2005","7655310","San Marino","0",""
"0","Forest","0","Above-ground biomass","2005","643000373","Saint-Barthélemy","0",""
"0","Forest","0","Above-ground biomass","2005","25","Réunion","10.3",""
"0","Forest","0","Above-ground biomass","2005","10","Rwanda","59.4",""
"0","Forest","0","Above-ground biomass","2005","166","Russian Federation","51573.5",""
"0","Forest","0","Above-ground biomass","2005","152","Romania","1041",""
"0","Forest","0","Above-ground biomass","2005","165","Republic of Moldova","47.6",""
"0","Forest","0","Above-ground biomass","2005","115","New Caledonia","106.13",""
"0","Forest","0","Above-ground biomass","2005","124","New Zealand","2028",""
"0","Forest","0","Above-ground biomass","2005","35","Nepal","718",""
"0","Forest","0","Above-ground biomass","2005","140","Netherlands","43",""
"0","Forest","0","Above-ground biomass","2005","17","Namibia","370.3",""
"0","Forest","0","Above-ground biomass","2005","5293372","Nauru","0",""
"0","Forest","0","Above-ground biomass","2005","16","Mozambique","2763",""
"0","Forest","0","Above-ground biomass","2005","40","Myanmar","3074",""
"0","Forest","0","Above-ground biomass","2005","5294032","Palau","16.78",""
"0","Forest","0","Above-ground biomass","2005","178","Panama","642",""
"0","Forest","0","Above-ground biomass","2005","126","Norway","611",""
"0","Forest","0","Above-ground biomass","2005","36","Pakistan","382",""
"0","Forest","0","Above-ground biomass","2005","1","Nigeria","2261",""
"0","Forest","0","Above-ground biomass","2005","5293394","Northern Mariana Islands","4.918",""
"0","Forest","0","Above-ground biomass","2005","177","Nicaragua","666.6",""
"0","Forest","0","Above-ground biomass","2005","70","Niger","65",""
"0","Forest","0","Above-ground biomass","1990","7655146","Gibraltar","0",""
"0","Forest","0","Above-ground biomass","1990","76","Ghana","967.6",""
"0","Forest","0","Above-ground biomass","1990","134","Germany","1549",""
"0","Forest","0","Above-ground biomass","1990","160","Georgia","304.11",""
"0","Forest","0","Above-ground biomass","1990","113","Guam","2.832",""
"0","Forest","0","Above-ground biomass","1990","189","Guadeloupe","23.2",""
"0","Forest","0","Above-ground biomass","1990","188","Grenada","2.336",""
"0","Forest","0","Above-ground biomass","1990","135","Greece","112",""
"0","Forest","0","Above-ground biomass","1990","125","Finland","1231.6",""
"0","Forest","0","Above-ground biomass","1990","7653870","Falkland Islands","0",""
"0","Forest","0","Above-ground biomass","1990","60","Ethiopia","484",""
"0","Forest","0","Above-ground biomass","1990","8","Equatorial Guinea","397.9",""
"0","Forest","0","Above-ground biomass","1990","66","Gambia","49.91",""
"0","Forest","0","Above-ground biomass","1990","9","Gabon","4650",""
"0","Forest","0","Above-ground biomass","1990","209","French Guiana","2866",""
"0","Forest","0","Above-ground biomass","1990","133","France","1581",""
"0","Forest","0","Above-ground biomass","1990","82","Indonesia","26134",""
"0","Forest","0","Above-ground biomass","1990","89","Iran (Islamic Republic of)","413",""
"0","Forest","0","Above-ground biomass","1990","127","Iceland","0.188",""
"0","Forest","0","Above-ground biomass","1990","33","India","2616",""
"0","Forest","0","Above-ground biomass","1990","137","Italy","641.1",""
"0","Forest","0","Above-ground biomass","1990","191","Jamaica","79.94",""
"0","Forest","0","Above-ground biomass","1990","136","Ireland","25.3",""
"0","Forest","0","Above-ground biomass","1990","91","Israel","7.6",""
"0","Forest","0","Above-ground biomass","1990","67","Guinea-Bissau","187",""
"0","Forest","0","Above-ground biomass","1990","210","Guyana","2867",""
"0","Forest","0","Above-ground biomass","1990","174","Guatemala","589",""
"0","Forest","0","Above-ground biomass","1990","77","Guinea","1108",""
"0","Forest","0","Above-ground biomass","1990","175","Honduras","888",""
"0","Forest","0","Above-ground biomass","1990","149","Hungary","187",""
"0","Forest","0","Above-ground biomass","1990","190","Haiti","11.14",""
"0","Forest","0","Above-ground biomass","1990","7657948","Holy See","0",""
"0","Forest","0","Above-ground biomass","1990","38","Cambodia","830",""
"0","Forest","0","Above-ground biomass","1990","4","Burundi","43.3",""
"0","Forest","0","Above-ground biomass","1990","203","Canada","27298",""
"0","Forest","0","Above-ground biomass","1990","5","Cameroon","5648",""
"0","Forest","0","Above-ground biomass","1990","6","Central African Republic","5038",""
"0","Forest","0","Above-ground biomass","1990","64","Cape Verde","5.5",""
"0","Forest","0","Above-ground biomass","1990","216","Chile","2156.1",""
"0","Forest","0","Above-ground biomass","1990","65","Chad","1200",""
"0","Forest","0","Above-ground biomass","1990","205","Bolivia (plurinational state of)","8368",""
"0","Forest","0","Above-ground biomass","1990","32","Bhutan","459",""
"0","Forest","0","Above-ground biomass","1990","14","Botswana","927",""
"0","Forest","0","Above-ground biomass","1990","145","Bosnia and Herzegovina","154.6",""
"0","Forest","0","Above-ground biomass","1990","81","Brunei Darussalam","138.68",""
"0","Forest","0","Above-ground biomass","1990","206","Brazil","118888.51",""
"0","Forest","0","Above-ground biomass","1990","63","Burkina Faso","590",""
"0","Forest","0","Above-ground biomass","1990","146","Bulgaria","211",""
"0","Forest","0","Above-ground biomass","1990","148","Czech Republic","519.1",""
"0","Forest","0","Above-ground biomass","1990","75","Côte d'Ivoire","3579",""
"0","Forest","0","Above-ground biomass","1990","105","Democratic People's Republic of Korea","372",""
"0","Forest","0","Above-ground biomass","1990","12","Democratic Republic of the Congo","35060",""
"0","Forest","0","Above-ground biomass","1990","132","Denmark","38.3",""
"0","Forest","0","Above-ground biomass","1990","72","Djibouti","0.34",""
"0","Forest","0","Above-ground biomass","1990","187","Dominican Republic","194.7",""
"0","Forest","0","Above-ground biomass","1990","53","Egypt","7.392",""
"0","Forest","0","Above-ground biomass","1990","102","China","7108.7",""
"0","Forest","0","Above-ground biomass","1990","207","Colombia","12066",""
"0","Forest","0","Above-ground biomass","1990","22","Comoros","2.83",""
"0","Forest","0","Above-ground biomass","1990","7","Congo","5983",""
"0","Forest","0","Above-ground biomass","1990","172","Costa Rica","401",""
"0","Forest","0","Above-ground biomass","1990","147","Croatia","309.3",""
"0","Forest","0","Above-ground biomass","1990","185","Cuba","195",""
"0","Forest","0","Above-ground biomass","1990","88","Cyprus","3.865",""
"0","Forest","0","Above-ground biomass","1990","96","Qatar","0",""
"0","Forest","0","Above-ground biomass","1990","7665786","Puerto Rico","24.834",""
"0","Forest","0","Above-ground biomass","1990","150","Poland","1072",""
"0","Forest","0","Above-ground biomass","1990","84","Philippines","1100.5",""
"0","Forest","0","Above-ground biomass","1990","212","Peru","15154",""
"0","Forest","0","Above-ground biomass","1990","118","Papua New Guinea","4497.9",""
"0","Forest","0","Above-ground biomass","1990","178","Panama","735",""
"0","Forest","0","Above-ground biomass","1990","5294032","Palau","15.89",""
"0","Forest","0","Above-ground biomass","1990","36","Pakistan","522",""
"0","Forest","0","Above-ground biomass","1990","126","Norway","477",""
"0","Forest","0","Above-ground biomass","1990","5293394","Northern Mariana Islands","5.307",""
"0","Forest","0","Above-ground biomass","1990","1","Nigeria","3459",""
"0","Forest","0","Above-ground biomass","1990","70","Niger","99",""
"0","Forest","0","Above-ground biomass","1990","177","Nicaragua","868.7",""
"0","Forest","0","Above-ground biomass","1990","115","New Caledonia","106.13",""
"0","Forest","0","Above-ground biomass","1990","140","Netherlands","34",""
"0","Forest","0","Above-ground biomass","1990","153","Slovakia","270.4",""
"0","Forest","0","Above-ground biomass","1990","154","Slovenia","180.5",""
"0","Forest","0","Above-ground biomass","1990","26","Seychelles","6.12",""
"0","Forest","0","Above-ground biomass","1990","2","Sierra Leone","424.05",""
"0","Forest","0","Above-ground biomass","1990","71","Senegal","610",""
"0","Forest","0","Above-ground biomass","1990","155","Serbia","201.1",""
"0","Forest","0","Above-ground biomass","1990","11","Sao Tome and Principe","6.5",""
"0","Forest","0","Above-ground biomass","1990","97","Saudi Arabia","9.85",""
"0","Forest","0","Above-ground biomass","1990","643000373","Saint-Barthélemy","0",""
"0","Forest","0","Above-ground biomass","1990","7655310","San Marino","0",""
"0","Forest","0","Above-ground biomass","1990","10","Rwanda","60.6",""
"0","Forest","0","Above-ground biomass","1990","25","Réunion","10.5",""
"0","Forest","0","Above-ground biomass","1990","152","Romania","1038",""
"0","Forest","0","Above-ground biomass","1990","166","Russian Federation","52103.2",""
"0","Forest","0","Above-ground biomass","1990","106","Republic of Korea","173",""
"0","Forest","0","Above-ground biomass","1990","165","Republic of Moldova","38.5",""
"0","Forest","0","Above-ground biomass","1990","23","Madagascar","3051",""
"0","Forest","0","Above-ground biomass","1990","131","Luxembourg","13.72",""
"0","Forest","0","Above-ground biomass","1990","83","Malaysia","4842",""
"0","Forest","0","Above-ground biomass","1990","15","Malawi","297",""
"0","Forest","0","Above-ground biomass","1990","58","Libyan Arab Jamahiriya","10.69",""
"0","Forest","0","Above-ground biomass","1990","78","Liberia","1142.79",""
"0","Forest","0","Above-ground biomass","1990","164","Lithuania","217.9",""
"0","Forest","0","Above-ground biomass","1990","138","Liechtenstein","0.77",""
"0","Forest","0","Above-ground biomass","1990","39","Lao People's Democratic Republic","2103",""
"0","Forest","0","Above-ground biomass","1990","162","Kyrgyzstan","40.1",""
"0","Forest","0","Above-ground biomass","1990","27","Lesotho","3.62",""
"0","Forest","0","Above-ground biomass","1990","163","Latvia","293.15",""
"0","Forest","0","Above-ground biomass","1990","92","Jordan","3.51",""
"0","Forest","0","Above-ground biomass","1990","103","Japan","1848",""
"0","Forest","0","Above-ground biomass","1990","73","Kenya","901.3",""
"0","Forest","0","Above-ground biomass","1990","161","Kazakhstan","211.89",""
"0","Forest","0","Above-ground biomass","1990","40","Myanmar","3618",""
"0","Forest","0","Above-ground biomass","1990","17","Namibia","423.5",""
"0","Forest","0","Above-ground biomass","1990","5293372","Nauru","0",""
"0","Forest","0","Above-ground biomass","1990","35","Nepal","950",""
"0","Forest","0","Above-ground biomass","1990","107","Mongolia","1150",""
"0","Forest","0","Above-ground biomass","1990","643000290","Montenegro","49.33",""
"0","Forest","0","Above-ground biomass","1990","57","Morocco","311",""
"0","Forest","0","Above-ground biomass","1990","16","Mozambique","2993",""
"0","Forest","0","Above-ground biomass","1990","24","Mauritius","4.35",""
"0","Forest","0","Above-ground biomass","1990","176","Mexico","3845",""
"0","Forest","0","Above-ground biomass","1990","4921994","Micronesia (Federated States of)","31.82",""
"0","Forest","0","Above-ground biomass","1990","7655168","Monaco","0",""
"0","Forest","0","Above-ground biomass","1990","68","Mali","527.64",""
"0","Forest","0","Above-ground biomass","1990","139","Malta","0.1",""
"0","Forest","0","Above-ground biomass","1990","5293301","Marshall Islands","3.63",""
"0","Forest","0","Above-ground biomass","1990","69","Mauritania","20.7",""
"0","Forest","0","Above-ground biomass","2000","144","Albania","74.8",""
"0","Forest","0","Above-ground biomass","2000","45","Algeria","127",""
"0","Forest","0","Above-ground biomass","1990","21","Zimbabwe","1168",""
"0","Forest","0","Above-ground biomass","2000","86","Afghanistan","63.4",""
"0","Forest","0","Above-ground biomass","2000","215","Argentina","5321",""
"0","Forest","0","Above-ground biomass","2000","156","Armenia","25.1",""
"0","Forest","0","Above-ground biomass","2000","109","American Samoa","3.192",""
"0","Forest","0","Above-ground biomass","2000","13","Angola","7686",""
"0","Forest","0","Above-ground biomass","2000","157","Azerbaijan","98.58",""
"0","Forest","0","Above-ground biomass","2000","31","Bangladesh","145",""
"0","Forest","0","Above-ground biomass","2000","123","Australia","9446",""
"0","Forest","0","Above-ground biomass","2000","129","Austria","592",""
"0","Forest","0","Above-ground biomass","2000","171","Belize","314",""
"0","Forest","0","Above-ground biomass","2000","55","Benin","499.8",""
"0","Forest","0","Above-ground biomass","2000","158","Belarus","786.6",""
"0","Forest","0","Above-ground biomass","2000","130","Belgium","100.44",""
"0","Forest","0","Above-ground biomass","2000","14","Botswana","904",""
"0","Forest","0","Above-ground biomass","2000","145","Bosnia and Herzegovina","190.15",""
"0","Forest","0","Above-ground biomass","2000","205","Bolivia (plurinational state of)","8007",""
"0","Forest","0","Above-ground biomass","2000","32","Bhutan","486",""
"0","Forest","0","Above-ground biomass","2000","63","Burkina Faso","537",""
"0","Forest","0","Above-ground biomass","2000","146","Bulgaria","269",""
"0","Forest","0","Above-ground biomass","2000","81","Brunei Darussalam","130.76",""
"0","Forest","0","Above-ground biomass","2000","206","Brazil","114328.69",""
"0","Forest","0","Above-ground biomass","2000","203","Canada","27298",""
"0","Forest","0","Above-ground biomass","2000","5","Cameroon","5137",""
"0","Forest","0","Above-ground biomass","2000","38","Cambodia","732",""
"0","Forest","0","Above-ground biomass","2000","4","Burundi","32.9",""
"0","Forest","0","Above-ground biomass","2000","216","Chile","2214",""
"0","Forest","0","Above-ground biomass","2000","65","Chad","1125",""
"0","Forest","0","Above-ground biomass","2000","6","Central African Republic","4973",""
"0","Forest","0","Above-ground biomass","2000","64","Cape Verde","7.8",""
"0","Forest","0","Above-ground biomass","1990","120","Solomon Islands","327.7",""
"0","Forest","0","Above-ground biomass","1990","46","Somalia","828",""
"0","Forest","0","Above-ground biomass","1990","28","South Africa","1358",""
"0","Forest","0","Above-ground biomass","1990","50","Spain","433.72",""
"0","Forest","0","Above-ground biomass","1990","37","Sri Lanka","158.9",""
"0","Forest","0","Above-ground biomass","1990","74","Sudan","2527",""
"0","Forest","0","Above-ground biomass","1990","213","Suriname","5438",""
"0","Forest","0","Above-ground biomass","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Above-ground biomass","1990","29","Swaziland","38.8",""
"0","Forest","0","Above-ground biomass","1990","128","Sweden","1909.6",""
"0","Forest","0","Above-ground biomass","1990","142","Switzerland","208",""
"0","Forest","0","Above-ground biomass","1990","167","Tajikistan","4.4",""
"0","Forest","0","Above-ground biomass","1990","41","Thailand","1520",""
"0","Forest","0","Above-ground biomass","1990","151","The former Yugoslav Republic of Macedonia","101.4",""
"0","Forest","0","Above-ground biomass","1990","642354615","Tokelau","0",""
"0","Forest","0","Above-ground biomass","1990","121","Tonga","1.82",""
"0","Forest","0","Above-ground biomass","1990","54","Tunisia","9.2",""
"0","Forest","0","Above-ground biomass","1990","199","Trinidad and Tobago","35.67",""
"0","Forest","0","Above-ground biomass","1990","168","Turkmenistan","16.8",""
"0","Forest","0","Above-ground biomass","1990","99","Turkey","1086.993",""
"0","Forest","0","Above-ground biomass","1990","169","Ukraine","803",""
"0","Forest","0","Above-ground biomass","1990","56","Uganda","287",""
"0","Forest","0","Above-ground biomass","1990","143","United Kingdom","211",""
"0","Forest","0","Above-ground biomass","1990","100","United Arab Emirates","18.21",""
"0","Forest","0","Above-ground biomass","1990","202","United States Virgin Islands","0.971",""
"0","Forest","0","Above-ground biomass","1990","19","United Republic of Tanzania","4298",""
"0","Forest","0","Above-ground biomass","1990","170","Uzbekistan","11.6",""
"0","Forest","0","Above-ground biomass","1990","200","United States of America","28280",""
"0","Forest","0","Above-ground biomass","1990","4054","Western Sahara","50.24",""
"0","Forest","0","Above-ground biomass","1990","79","Viet Nam","1297",""
"0","Forest","0","Above-ground biomass","1990","20","Zambia","4424.64",""
"0","Forest","0","Above-ground biomass","1990","101","Yemen","7.68",""
"0","Forest","0","Above-ground biomass","2000","7657948","Holy See","0",""
"0","Forest","0","Above-ground biomass","2000","175","Honduras","697",""
"0","Forest","0","Above-ground biomass","2000","210","Guyana","2867",""
"0","Forest","0","Above-ground biomass","2000","190","Haiti","10.46",""
"0","Forest","0","Above-ground biomass","2000","77","Guinea","1053",""
"0","Forest","0","Above-ground biomass","2000","67","Guinea-Bissau","179",""
"0","Forest","0","Above-ground biomass","2000","113","Guam","2.832",""
"0","Forest","0","Above-ground biomass","2000","174","Guatemala","522",""
"0","Forest","0","Above-ground biomass","2000","91","Israel","7.3",""
"0","Forest","0","Above-ground biomass","2000","137","Italy","796.7",""
"0","Forest","0","Above-ground biomass","2000","89","Iran (Islamic Republic of)","414",""
"0","Forest","0","Above-ground biomass","2000","136","Ireland","29.1",""
"0","Forest","0","Above-ground biomass","2000","33","India","2796",""
"0","Forest","0","Above-ground biomass","2000","82","Indonesia","24287",""
"0","Forest","0","Above-ground biomass","2000","149","Hungary","208",""
"0","Forest","0","Above-ground biomass","2000","127","Iceland","0.292",""
"0","Forest","0","Above-ground biomass","2000","163","Latvia","354.9",""
"0","Forest","0","Above-ground biomass","2000","39","Lao People's Democratic Republic","2009",""
"0","Forest","0","Above-ground biomass","2000","162","Kyrgyzstan","50.2",""
"0","Forest","0","Above-ground biomass","2000","73","Kenya","862.6",""
"0","Forest","0","Above-ground biomass","2000","161","Kazakhstan","210.64",""
"0","Forest","0","Above-ground biomass","2000","92","Jordan","3.51",""
"0","Forest","0","Above-ground biomass","2000","103","Japan","2202",""
"0","Forest","0","Above-ground biomass","2000","191","Jamaica","79.26",""
"0","Forest","0","Above-ground biomass","2000","15","Malawi","272",""
"0","Forest","0","Above-ground biomass","2000","23","Madagascar","2903",""
"0","Forest","0","Above-ground biomass","2000","131","Luxembourg","17.47",""
"0","Forest","0","Above-ground biomass","2000","164","Lithuania","237.1",""
"0","Forest","0","Above-ground biomass","2000","138","Liechtenstein","0.82",""
"0","Forest","0","Above-ground biomass","2000","58","Libyan Arab Jamahiriya","10.69",""
"0","Forest","0","Above-ground biomass","2000","78","Liberia","1073.23",""
"0","Forest","0","Above-ground biomass","2000","27","Lesotho","3.8",""
"0","Forest","0","Above-ground biomass","2000","172","Costa Rica","372",""
"0","Forest","0","Above-ground biomass","2000","147","Croatia","360.95",""
"0","Forest","0","Above-ground biomass","2000","185","Cuba","308",""
"0","Forest","0","Above-ground biomass","2000","88","Cyprus","4.139",""
"0","Forest","0","Above-ground biomass","2000","102","China","8540.3",""
"0","Forest","0","Above-ground biomass","2000","207","Colombia","11871",""
"0","Forest","0","Above-ground biomass","2000","22","Comoros","2",""
"0","Forest","0","Above-ground biomass","2000","7","Congo","5939",""
"0","Forest","0","Above-ground biomass","2000","132","Denmark","44.2",""
"0","Forest","0","Above-ground biomass","2000","72","Djibouti","0.34",""
"0","Forest","0","Above-ground biomass","2000","187","Dominican Republic","194.7",""
"0","Forest","0","Above-ground biomass","2000","53","Egypt","9.912",""
"0","Forest","0","Above-ground biomass","2000","148","Czech Republic","580.2",""
"0","Forest","0","Above-ground biomass","2000","75","Côte d'Ivoire","3620",""
"0","Forest","0","Above-ground biomass","2000","105","Democratic People's Republic of Korea","322",""
"0","Forest","0","Above-ground biomass","2000","12","Democratic Republic of the Congo","34380",""
"0","Forest","0","Above-ground biomass","2000","133","France","1717",""
"0","Forest","0","Above-ground biomass","2000","125","Finland","1374.2",""
"0","Forest","0","Above-ground biomass","2000","9","Gabon","4650",""
"0","Forest","0","Above-ground biomass","2000","209","French Guiana","2839",""
"0","Forest","0","Above-ground biomass","2000","159","Estonia","270.321",""
"0","Forest","0","Above-ground biomass","2000","8","Equatorial Guinea","372.9",""
"0","Forest","0","Above-ground biomass","2000","7653870","Falkland Islands","0",""
"0","Forest","0","Above-ground biomass","2000","60","Ethiopia","426",""
"0","Forest","0","Above-ground biomass","2000","135","Greece","122",""
"0","Forest","0","Above-ground biomass","2000","7655146","Gibraltar","0",""
"0","Forest","0","Above-ground biomass","2000","189","Guadeloupe","22.5",""
"0","Forest","0","Above-ground biomass","2000","188","Grenada","2.336",""
"0","Forest","0","Above-ground biomass","2000","160","Georgia","321.53",""
"0","Forest","0","Above-ground biomass","2000","66","Gambia","52.03",""
"0","Forest","0","Above-ground biomass","2000","76","Ghana","798.2",""
"0","Forest","0","Above-ground biomass","2000","134","Germany","1857",""
"1","Other wooded land","0","Above-ground biomass","2010","128","Sweden","10.2",""
"1","Other wooded land","0","Above-ground biomass","2010","29","Swaziland","9.9",""
"1","Other wooded land","0","Above-ground biomass","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","0","Above-ground biomass","2010","74","Sudan","956",""
"1","Other wooded land","0","Above-ground biomass","2010","121","Tonga","0",""
"1","Other wooded land","0","Above-ground biomass","2010","642354615","Tokelau","0",""
"1","Other wooded land","0","Above-ground biomass","2010","7655420","Timor-Leste","0",""
"1","Other wooded land","0","Above-ground biomass","2010","167","Tajikistan","0.6",""
"1","Other wooded land","0","Above-ground biomass","2010","71","Senegal","37",""
"1","Other wooded land","0","Above-ground biomass","2010","97","Saudi Arabia","6.7",""
"1","Other wooded land","0","Above-ground biomass","2010","7655310","San Marino","0",""
"1","Other wooded land","0","Above-ground biomass","2010","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","0","Above-ground biomass","2010","28","South Africa","1424",""
"1","Other wooded land","0","Above-ground biomass","2010","154","Slovenia","0.8",""
"1","Other wooded land","0","Above-ground biomass","2010","85","Singapore","0",""
"1","Other wooded land","0","Above-ground biomass","2010","2","Sierra Leone","9.66",""
"1","Other wooded land","0","Above-ground biomass","2010","165","Republic of Moldova","5",""
"1","Other wooded land","0","Above-ground biomass","2010","166","Russian Federation","500",""
"1","Other wooded land","0","Above-ground biomass","2010","150","Poland","0",""
"1","Other wooded land","0","Above-ground biomass","2010","106","Republic of Korea","0",""
"1","Other wooded land","0","Above-ground biomass","2010","196","Saint Lucia","0",""
"1","Other wooded land","0","Above-ground biomass","2010","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","0","Above-ground biomass","2010","10","Rwanda","2",""
"1","Other wooded land","0","Above-ground biomass","2010","25","Réunion","1.5",""
"1","Other wooded land","0","Above-ground biomass","2010","126","Norway","20",""
"1","Other wooded land","0","Above-ground biomass","2010","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","0","Above-ground biomass","2010","643000372","Norfolk Island","0",""
"1","Other wooded land","0","Above-ground biomass","2010","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","0","Above-ground biomass","2010","118","Papua New Guinea","280",""
"1","Other wooded land","0","Above-ground biomass","2010","84","Philippines","311.8",""
"1","Other wooded land","0","Above-ground biomass","2010","5294032","Palau","0",""
"1","Other wooded land","0","Above-ground biomass","2010","178","Panama","51.6",""
"1","Other wooded land","1","Below-ground biomass","1990","102","China","230.9",""
"1","Other wooded land","1","Below-ground biomass","1990","65","Chad","148",""
"1","Other wooded land","1","Below-ground biomass","1990","110","Cook Islands","0",""
"1","Other wooded land","1","Below-ground biomass","1990","7","Congo","199",""
"1","Other wooded land","1","Below-ground biomass","1990","148","Czech Republic","0",""
"1","Other wooded land","1","Below-ground biomass","1990","147","Croatia","7.46",""
"1","Other wooded land","1","Below-ground biomass","1990","132","Denmark","0.3",""
"1","Other wooded land","1","Below-ground biomass","1990","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","1","Below-ground biomass","1990","156","Armenia","1.1",""
"1","Other wooded land","1","Below-ground biomass","1990","215","Argentina","728",""
"1","Other wooded land","1","Below-ground biomass","1990","182","Bermuda","0",""
